,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
EEMA,0.04683634723254437,0.18147174940043143,0.059653255437167374,0.25995163304669405,0.02912334311532272,정상,-0.04129265936515378,-0.19627296154102447,-0.0010756713021691233,0.30804026852400357,0.30622226198670344
AVMU,0.02687843259441358,0.07470312750460506,0.022179857302715877,0.06605390104290461,0.029071085994519352,정상,0.010770349848500671,-0.16834546712373155,-0.01189032253633815,0.06115670771315118,-0.005729085758059638
QPX,0.03577863670504611,0.14557687554186627,0.04308122458188812,0.17324022138816073,0.02881487577330899,정상,0.012663706923816131,-0.25442451947159306,-0.008622243258402551,0.26237114226225233,0.18993225921527634
IWMW,0.03756532757992681,0.13678759421920472,0.03634614888931109,0.1631522753008354,0.028753272012652986,정상,-0.019083159337179634,-0.33132617502451334,-0.01831862155915065,0.19735781403971142,0.057073507203518226
MAGS,0.04646533303443623,0.1964901294975181,0.059917667699500354,0.26809907774305936,0.02874606383519812,정상,0.03503819655562934,-0.10984278915826529,0.008174795281358671,0.4313040669880588,0.19387682338938905
XAR,0.05657351958019419,0.17144690225124193,0.06650445813289241,0.29950377038755627,0.02870531376467786,정상,-0.04215868132868003,-0.595812682234503,-0.017718764922176944,0.4162845783288689,0.45530589332905147
DBMF,0.051355709235765046,0.1476655079724174,0.043729721137986344,0.22987571466879084,0.0283375014416829,정상,-0.0020269587342681694,-0.22053149196132818,-0.011370931150048613,0.16258092442013194,0.07394664512652827
FVAL,0.03563261899400416,0.13358629131724564,0.040604326310636596,0.16227569165207945,0.027649301070596044,정상,0.009706039504840946,-0.13421004851925766,-0.0015924089736603086,0.2244463292251795,0.1275085628057555
CATF,0.02666223161477954,0.0697941880393389,0.022178416346424257,0.06332398826993359,0.027508891250180523,정상,0.011395131542812353,-0.12720282361911855,-0.009422326503561118,0.07044934971018102,0.0027094496166693016
ATO,0.042902209358097076,0.1450028743812699,0.02764392564735063,0.17276007603802054,0.027468062449202524,정상,0.05349640928190369,-0.39749939189106265,-0.02278307258652945,0.10741824781650489,0.22805274945264986
GMUB,0.02644655031823251,0.06340995089442902,0.021254746574364658,0.057543733990260436,0.02709793143573036,정상,0.01694662877935571,-0.10324360300283941,-0.007464218187944072,0.0729559916400162,0.020600779851097428
CARK,0.04678776378785576,0.12813699771182496,0.05007925859434259,0.2139471862452357,0.02694208336413706,정상,-0.01256841903288819,-0.07214608335764944,0.010412411517536801,0.26143313947334446,0.10656451403373657
VTEB,0.02619296646084024,0.06916291659115115,0.021736144059951945,0.06110717013345905,0.026606925402932746,정상,0.007137980942530819,-0.1297231462505528,-0.009611858414078078,0.06718157203922259,0.0023125817726650233
AUPH,0.0934149894563665,0.06616003611518106,0.04629580375918496,0.33354967357786897,0.026438381783022546,정상,0.06418397095369349,1.1245679413670493,0.010945522597408663,0.5230293019053631,0.3097662152855005
EMB,0.029918935046266082,0.07478311170687135,0.02645934159056229,0.08543820119203979,0.026136554671325696,정상,0.004767318701371259,-0.1083617566762235,-0.006179134710805778,0.12203071695373957,0.09393194800796589
KSPY,0.03025089651707713,0.09545894658054732,0.031181465486659343,0.10653525049208791,0.02611153225576468,정상,0.0077600469739467215,-0.14991229376115278,-0.008135685133204063,0.16301502210611418,0.09187476894216484
IWLG,0.05170525592797137,0.10996763058268266,0.04999140125559465,0.22084732019788353,0.025890302452497294,정상,-0.00925974795543344,-0.1005782387871651,0.006842039274071565,0.2580322033624478,0.15198605305808566
SNPG,0.036487084206630715,0.11315454329525787,0.04180445810432665,0.15633449264340454,0.025820512941439777,정상,5.034948342363954e-06,-0.13685077733458217,-0.0005925685505818734,0.256106515420105,0.13726549682231726
EVRG,0.03799112774647018,0.10576567734901432,0.04297236138860128,0.15947556041306232,0.025293794637664402,정상,0.023261511246696787,-0.4344488395605689,-0.010910533172547199,0.21382131272656535,0.26273590833394045
EWD,0.02748381313981274,0.12275775832865454,0.03065380982488186,0.11253861646231293,0.025195415664139853,정상,-0.03465211479245167,-0.3593754225231189,-0.015749292458971942,0.14187463433617453,0.28917785784544714
FNDF,0.0331820880549345,0.11940674524786155,0.034101213745542314,0.13618933674584546,0.02500836484629565,정상,0.008551336782384678,-0.21562198895914536,-0.009812195815847025,0.20422329982977483,0.2944779403833422
XSOE,0.04281234799778488,0.1708533020250993,0.05436612531997009,0.23351243042687062,0.024720807492412955,정상,-0.018988864705433373,-0.17334522964117977,-0.001144213692872209,0.2786166359273343,0.267466423641439
IHE,0.024954171579420814,0.1487433036943644,0.04632100396584815,0.14583348832622603,0.023687187873873305,정상,0.05855422869710164,-0.48339290466480594,-0.0042698480393588145,0.19619057689452468,0.12605502686974224
QLVE,0.04202122618008963,0.11717460739859087,0.04043102932754539,0.17693734240968592,0.023500757165512476,정상,-0.00884523179271357,-0.20459005826961085,-0.007973447803225509,0.18518135106971578,0.18396478666483063
OVM,0.027829088303735317,0.07541308036934113,0.02331134353997988,0.07490444581847605,0.023372751467763075,정상,0.0036554085173984285,-0.18678145906574878,-0.011673159425293789,0.08626374078609089,0.003316142999749472
FNGS,0.055822754640973304,0.15810493912570256,0.05445700128186348,0.2722041007819155,0.023254953717103177,정상,0.010362008112035415,0.08355272996497226,0.012399335454505112,0.33360323942850356,0.22827311788036697
SAWG,0.038838407105171946,0.10979465029987212,0.04072277324031326,0.1622915502530402,0.02309629979056177,정상,-0.002262882970032465,-0.19517885798729911,-0.0019102537642233797,0.2025625595707896,0.08627269564524265
HPI,0.01900888276031698,0.13220314118037013,0.03523624349558707,0.09762626316738876,0.022799315520803054,정상,-0.009094437049635862,-0.12985583741240525,-0.001903723121601475,0.1423858537538676,0.08276835150573225
NDEC,0.028939303651527526,0.08100120651154619,0.029070388874528508,0.09202511750283462,0.02261067002427386,정상,0.005977804588890301,-0.09355173422241236,-0.004433661003570566,0.16216112328090238,0.09253739721040688
ZTAX,0.0792237689691675,0.08909867118135395,0.06174248457301701,0.32559930496358486,0.02252071254112442,정상,-0.015162119276051544,0.37497323028924534,0.0579320328438615,0.09830061468613005,-0.015550296612902192
MFSM,0.025635551000589007,0.06366508576979468,0.020946202631158206,0.05705765254328121,0.022387780880571362,정상,0.013104487777151896,-0.12175815894910014,-0.009344070501763335,0.06848686055042674,0.014473519108960664
TAXE,0.025918458361699148,0.06261757745754615,0.020351218329542453,0.05652874311786596,0.022230721092611594,정상,0.009938717608378389,-0.11613765801388898,-0.009520236045724939,0.07178642859470474,0.01959968941285206
CA,0.025431985801737556,0.07263041014956673,0.022699585543992873,0.06461723037391999,0.02219087366510919,정상,0.0038844268042630414,-0.14176010278202017,-0.009817379993055653,0.06319379347433451,-0.0027393783461218124
ETB,0.03879117037202939,0.10515368280599313,0.033981271275973945,0.14881848867286793,0.02204537246680588,정상,0.01869828308560706,-0.04758748494244147,-0.00035751288861285424,0.1863882840180151,0.06031465278772119
XEMD,0.03150403918812006,0.06575783665995183,0.025909162114511997,0.08711799217040984,0.021992303735089425,정상,-0.005831395916815141,-0.064347377964168,-0.0033478133294706502,0.10580255024993002,0.08527607157471606
ETV,0.032981403321517,0.10227208675942223,0.03632169279328612,0.13089901288131414,0.02197083999118088,정상,-0.01621088724412728,-0.0888141744854073,0.0007706005678980166,0.16464972634228348,0.0451109899427482
NANC,0.03837339654967353,0.12629111374731816,0.043081233058534396,0.17492267584248475,0.02190029060353388,정상,0.0016493599239387202,-0.14644460362294248,1.1174535804014951e-05,0.2457747609483576,0.15858842494948377
IRMD,0.09214524559952175,0.1332897455551132,0.06000078933982711,0.39395364846127484,0.021534816039274755,정상,-0.04021652797487645,-0.986697943633347,-0.034148478798048054,0.4869096248109519,0.3600063359886003
QQQU,0.07023361533656325,0.3716986001756355,0.10248150474184636,0.5279877923531979,0.021276591411126394,정상,0.050302137629758686,-0.1540508221273539,0.025471929893064793,0.9459454673854779,0.30539824775911595
JMHI,0.02634355791550469,0.06619755635503743,0.02208346416527296,0.06362780961567865,0.021086983332693432,정상,0.02242936931766759,-0.13645022682080293,-0.008629668954139968,0.06562426452322323,0.014113742736217016
PRIM,0.035034675376633295,0.34420735677541203,0.10618939229789115,0.396160490891642,0.02083092086484846,정상,-0.1979345698981858,-0.9168051034574481,-0.01262760804896379,1.112746378888923,0.8057843748964322
GQI,0.03264710912323743,0.10023958609462857,0.03761102927266857,0.13140448992215234,0.02072389867937019,정상,0.003168249115958921,-0.07647431015508749,0.0027363037460610418,0.1802562767378717,0.08972293373054097
MARB,0.03233481749866862,0.05154953031396814,0.02852274113562947,0.0869405854994824,0.020408420200913047,정상,-0.005956243086451929,0.05155888262664332,0.009615082874985248,0.07180311031977982,0.03189548621239413
HYD,0.02383919247231625,0.07335649416852941,0.02220718570464575,0.059752181066103464,0.02034238079275652,정상,0.016353455856387145,-0.1309075136333928,-0.00901426049139975,0.06100524809017327,-0.01240331218012447
VUG,0.04328090448969446,0.13719276485113818,0.050643713473186525,0.21188833634540383,0.020151837643763604,정상,-0.0031419885944466985,-0.12101123238113948,0.005372802623163864,0.30665417993254374,0.1776837023805875
VOOG,0.04073878019519417,0.13445915494089578,0.04936668667185318,0.19937209065421713,0.020106351424300783,정상,0.00207509625002239,-0.10603439779117424,0.006042402355984855,0.30757282037751876,0.19448973699284444
TUGN,0.040634020832798434,0.14575967211440521,0.04895009735936573,0.20505764357397419,0.019871424600901355,정상,-0.0002288475588525518,-0.0881793963998928,0.003175709370151214,0.3027451877841085,0.18778126539435114
ZHDG,0.03239044078886,0.10548728445031452,0.03724970415112838,0.1335555013843088,0.01971971721182314,정상,0.007388654561350905,-0.12350924725810825,-0.00039388215413260763,0.19954606471217784,0.10859322385966119
GSJY,0.05193227690300639,0.1339800699183753,0.039853045235661355,0.2226949002933623,0.019138304768986703,정상,0.03859424668922018,0.038480867332096436,0.0022069007943195107,0.18896244164435472,0.2063189860809389
PHDG,0.029648387358776063,0.09980096166597052,0.031812741202300154,0.11214826252068563,0.018907663903921623,정상,-0.01440647004779294,-0.15058702326296713,-0.0029916165917707183,0.16593990351526156,0.007264993527328789
IVW,0.040932337200025204,0.13384731181729026,0.04932815797814394,0.20043747389534236,0.01867984681688678,정상,0.005119703000823095,-0.10604483982093965,0.005747661532678805,0.30754595533789564,0.19309155876020245
CMF,0.02545813107156425,0.06904457023103783,0.021538695283912945,0.06288659661618656,0.018336146300134804,정상,0.007660094542002671,-0.1445733533140936,-0.010132390214375064,0.06667436832102092,-0.0033710001635675058
HEDJ,0.032120878476006975,0.1014997060416869,0.03378531385793382,0.12539844783484017,0.01820871155188497,정상,-0.048595418031822324,-0.2982890826919025,-0.009383122171574887,0.11634478245246171,0.1738874839313851
EUO,0.045727990967022514,0.0454191738851728,0.030595686709992798,0.13466946974367466,0.017984293151312003,정상,-0.009101083239912211,0.10978409084626228,0.005617252113693905,-0.02840288345985431,-0.193247506318999
MUB,0.02538032756652875,0.06635433403573487,0.02084692993629189,0.06016730596268144,0.017859400578400297,정상,0.00965947501807951,-0.1461190663536454,-0.010451135704881986,0.06430418137633098,0.001498152288639032
FLMI,0.026522340044313086,0.07192679847330408,0.022807333684726316,0.07071698664610918,0.017733022973677293,정상,0.01769224009048609,-0.12272699612350768,-0.009033111337965027,0.07093377196422712,0.021786613405821997
QTJA,0.028603676948245393,0.08722908625680725,0.03045036351376118,0.09962669766758309,0.017652940190617805,정상,0.011063055793161802,-0.1158566732935814,-0.005524687140146423,0.22610978790972913,0.13411152109924385
MGOV,0.02696571461371544,0.06300573514465313,0.02272768512434764,0.06701432518167302,0.01754685569079595,정상,-0.01428470935617665,-0.11907257892158107,-0.0058342339801540355,0.07828176057642522,0.054852924984443385
RYLD,0.040956475193274944,0.10238246011778074,0.03252816005640602,0.1549449631851612,0.01741792251413432,정상,-0.01667886041823019,-0.2777670764653459,-0.014012570284406167,0.1398370925811765,0.009607859838268729
MSTB,0.034179873641543734,0.10752154131923897,0.038059712488186515,0.14362749114715526,0.017398442085895527,정상,0.007824942464514706,-0.20922674961101867,-0.00579572366908887,0.20655539156314107,0.16808437247537023
EZJ,0.0865558025647093,0.23683804517107454,0.06305049186373357,0.4425868052374787,0.017284634683490795,정상,0.05880437752326405,0.07585455090494768,0.00684040748971082,0.32395665858344436,0.38318553466887306
NMB,0.027836954357402188,0.10640360372528757,0.029082135240847018,0.10628403674297117,0.016986993533355088,정상,-0.024714659851655663,-0.2429888132280344,-0.012469150201907642,0.09021992440461579,0.06312177995892898
NYF,0.024984585362367584,0.06700167575997162,0.021214304130777517,0.060462336694746883,0.0166696874424046,정상,0.011153588392804226,-0.12516812314044612,-0.009160917345261033,0.06355968812302581,0.0022162731457073814
ARR,0.060201741836470646,0.024198772496415888,0.047080348642669856,0.20066724102267885,0.01660050541120439,정상,-0.03673655212717064,-0.986513916425038,-0.03603978525716667,0.05645976752776405,-0.05042016335233379
VSLU,0.03209968369943028,0.12284879362655232,0.040539828305026226,0.14995125003937118,0.016587226015748524,정상,-0.012192043663145025,-0.1817142344977763,-0.002541893015821306,0.257243574175819,0.16086474621977342
CEW,0.02662472119124315,0.061586121289300744,0.019637570243895563,0.06042159533938878,0.016579481744603775,정상,0.02941357579568782,-0.05301450698091237,-0.006148883348523593,0.06856201998352152,0.0908816716028229
BFH,0.14055137618266245,0.08464823464325089,0.03231232902652259,0.4904543317183506,0.016430245792009246,정상,-0.015213072905865738,-0.08123540343607225,-0.06259663640324331,0.25992505887088657,-0.0049307492038724865
FLJP,0.048484300218831544,0.13178594739993055,0.03741022816539008,0.20696576129082378,0.0163775056297088,정상,0.03877383001008211,-0.02556314732249282,-0.002079008749268141,0.19114061911379854,0.21868102352244145
BIP,0.03437650739144038,0.13362030646181333,0.03859175626974509,0.16106633472101745,0.016323617385144873,정상,0.014595460398515281,-0.48645732894139926,-0.012014451120056946,0.11520107352975018,0.08122744257502768
JEMB,0.03461272072046784,0.07913652503475732,0.02984815844722144,0.11556799168465738,0.01622402878722673,정상,0.020671699657577758,0.029025670452904495,0.004432651405878119,0.129729875772836,0.09991980565445568
